pickup_lat,pickup_lon,delivery_lat,delivery_lon,distance,weight,market_index,quote_signal,posted_rate,month,day_of_week,quarter,is_weekend,equip_Dry Van,equip_Flatbed,equip_Reefer
43.61923,-84.04517,35.39918,-109.59792,1704.4,43240.0,0.91532,1.90285,3236.78,9,5,3,1,True,False,False
37.36588,-87.47153,33.28832,-116.67935,1843.4,41948.0,0.89674,1.98393,3619.2,9,5,3,1,True,False,False
41.31561,-85.36206,33.28832,-116.67935,2146.7,29158.0,0.86117,1.84123,3929.2,9,5,3,1,True,False,False
39.55328,-72.18051,41.31561,-85.36206,834.8,35176.0,0.83477,2.05464,1680.95,9,5,3,1,True,False,False
41.31561,-85.36206,33.17137,-104.36789,1413.1,41418.0,0.89183,2.31704,3259.67,9,5,3,1,False,False,True
38.09122,-76.78906,41.31561,-85.36206,605.6,45239.0,0.89605,2.11479,1274.14,9,5,3,1,True,False,False
34.84933,-86.2894,31.88294,-98.58097,862.6,40268.0,0.89594,2.42869,2091.65,9,5,3,1,False,True,False
31.37602,-86.10743,28.56624,-116.70249,2114.0,38575.0,0.87315,2.1772,4500.84,9,5,3,1,False,False,True
41.97663,-84.45902,30.50134,-92.65374,1075.7,17057.0,0.87728,2.00301,2187.86,9,5,3,1,False,True,False
42.80915,-76.89973,35.29792,-87.18651,916.0,31009.0,0.90018,2.24409,2024.09,9,5,3,1,False,False,True
30.71157,-94.7655,33.31075,-110.3123,1102.7,33137.0,0.92018,2.22531,2494.08,9,5,3,1,False,True,False
33.60973,-82.29994,32.54628,-92.31888,682.6,42531.0,0.88759,2.1713,1519.16,9,5,3,1,True,False,False
41.31561,-85.36206,34.84933,-86.2894,526.5,26997.0,0.90427,2.09917,1095.6,9,5,3,1,True,False,False
31.37602,-86.10743,43.96975,-71.05842,1397.1,26399.0,0.87552,2.02237,2834.89,9,5,3,1,False,True,False
34.15334,-79.74475,34.6357,-83.28506,250.1,27266.0,0.87232,2.42319,611.65,9,5,3,1,True,False,False
35.1967,-121.69849,39.54838,-118.64843,423.3,18681.0,0.92662,2.18429,904.38,9,5,3,1,True,False,False
34.15334,-79.74475,43.438,-86.29173,888.5,43654.0,0.86791,2.16343,1940.13,9,5,3,1,False,True,False
36.99152,-84.99876,43.438,-86.29173,557.9,44461.0,0.85557,2.53292,1397.51,9,5,3,1,False,False,True
41.31561,-85.36206,39.55328,-72.18051,845.3,39229.0,0.90048,2.27116,1946.57,9,5,3,1,False,False,True
31.37602,-86.10743,33.45894,-94.78556,610.3,31526.0,0.80997,2.38223,1472.84,9,6,3,1,False,False,True
39.55328,-72.18051,31.98691,-84.48897,1065.9,26924.0,0.82793,2.09219,2260.94,9,6,3,1,False,True,False
34.6357,-83.28506,28.75668,-115.87725,2275.5,44347.0,0.8113,2.0245,4649.91,9,6,3,1,False,True,False
39.41104,-91.1245,33.28832,-116.67935,1724.5,39231.0,0.82071,1.95912,3356.25,9,6,3,1,True,False,False
41.97663,-84.45902,39.54838,-118.64843,2037.5,24922.0,0.84593,1.91299,3912.24,9,6,3,1,False,True,False
38.09122,-76.78906,29.39553,-99.6978,1689.8,28712.0,0.80798,1.88395,3145.67,9,6,3,1,True,False,False
31.88294,-98.58097,28.35765,-86.94782,857.4,15655.0,0.7945,1.97555,1711.18,9,6,3,1,True,False,False
34.27518,-92.06214,31.98691,-84.48897,567.3,33274.0,0.83599,2.22555,1275.03,9,6,3,1,True,False,False
41.31561,-85.36206,39.87206,-85.62931,137.7,30495.0,0.82003,2.51932,346.53,9,6,3,1,True,False,False
42.80915,-76.89973,38.52567,-88.85948,805.9,30121.0,0.81332,1.99445,1610.93,9,6,3,1,True,False,False
33.17137,-104.36789,35.56802,-89.52871,1016.3,31547.0,0.83391,2.08051,2137.02,9,6,3,1,True,False,False
39.22317,-72.9671,34.84933,-86.2894,954.4,35682.0,0.84645,1.98637,1913.01,9,6,3,1,True,False,False
39.71695,-78.12481,35.29479,-88.08915,756.1,32424.0,0.84628,2.02881,1530.06,9,6,3,1,True,False,False
40.00674,-73.7984,39.22317,-72.9671,98.1,31365.0,0.86353,2.63346,259.85,9,6,3,1,True,False,False
41.31561,-85.36206,35.56802,-89.52871,533.7,18128.0,0.82743,2.33734,1239.05,9,6,3,1,False,False,True
39.27463,-69.5,35.1967,-121.69849,3282.05,28101.0,0.83016,1.95206,6290.22,9,6,3,1,False,False,True
43.438,-86.29173,33.07921,-119.79528,2269.0,13935.0,0.83982,1.79192,4073.5,9,6,3,1,True,False,False
28.56624,-116.70249,31.83025,-94.38343,1572.8,32163.0,0.77996,2.19433,3438.62,9,6,3,1,False,False,True
35.56802,-89.52871,39.6218,-88.48008,339.0,23879.0,0.80963,2.4429,826.33,9,6,3,1,False,True,False
29.87534,-99.85456,43.438,-86.29173,1420.6,33574.0,0.84357,2.22766,3170.07,9,6,3,1,False,False,True
39.55328,-72.18051,39.6218,-88.48008,1050.4,31807.0,0.7841,1.91799,2023.51,9,6,3,1,True,False,False
34.15334,-79.74475,30.50134,-92.65374,954.4,27809.0,0.85255,2.29894,2196.22,9,6,3,1,False,False,True
28.56624,-116.70249,39.22317,-72.9671,3026.4,36555.0,0.81775,1.76494,5451.7,9,6,3,1,True,False,False
30.50134,-92.65374,28.35765,-86.94782,448.9,27315.0,0.80095,2.25463,1009.88,9,6,3,1,True,False,False
34.6357,-83.28506,31.98691,-84.48897,244.7,5222.0,0.82753,2.3543,575.32,9,6,3,1,True,False,False
28.75668,-115.87725,31.98691,-84.48897,2177.2,23166.0,0.82806,1.80968,3864.89,9,6,3,1,True,False,False
38.09122,-76.78906,32.53273,-92.19519,1141.2,29874.0,0.8,2.06609,2386.99,9,6,3,1,False,True,False
30.92733,-113.23037,30.71157,-94.7655,1292.0,40140.0,0.82468,2.10254,2424.123359497645,9,6,3,1,True,False,False
32.54628,-92.31888,35.39918,-109.59792,1188.6,26023.0,0.8218,2.15968,2518.56,9,6,3,1,False,False,True
37.15706,-86.77499,42.80915,-76.89973,769.9,27757.0,0.78522,1.90514,1471.93,9,6,3,1,True,False,False
33.45894,-94.78556,29.87534,-99.85456,452.2,25906.0,0.8591,2.3065,1040.31,9,6,3,1,True,False,False
33.07921,-119.79528,35.29479,-88.08915,2150.6,43753.0,0.80109,2.14667,4546.95,9,6,3,1,False,False,True
41.97663,-84.45902,33.45894,-94.78556,932.9,37419.0,0.79044,1.98154,1865.15,9,6,3,1,True,False,False
28.75668,-115.87725,37.37287,-69.5,3201.1,35349.0,0.8212,1.84242,5853.34,9,6,3,1,True,False,False
29.39553,-99.6978,33.60973,-82.29994,1253.2,30164.0,0.83321,2.19523,2738.53,9,6,3,1,False,False,True
30.71157,-94.7655,43.61923,-84.04517,1239.9,35595.0,0.82328,1.96384,2411.71,9,6,3,1,True,False,False
37.15706,-86.77499,33.45894,-94.78556,635.3,28042.0,0.82849,2.16797,1384.37,9,6,3,1,True,False,False
41.67681,-78.56704,39.41104,-91.1245,791.5,18623.0,0.80014,2.1462,1714.74,9,6,3,1,False,False,True
32.54628,-92.31888,31.98691,-84.48897,547.2,25855.0,0.82929,2.1186,1172.76,9,6,3,1,True,False,False
38.09122,-76.78906,41.67681,-78.56704,331.1,32740.0,0.8703,2.55871,829.69,9,6,3,1,False,True,False
34.84933,-86.2894,29.39553,-99.6978,1045.0,32576.0,0.83278,2.24499,2345.65,9,6,3,1,False,True,False
34.6357,-83.28506,28.56624,-116.70249,2325.3,20393.0,0.84719,2.01291,4680.61,9,6,3,1,False,False,True
33.45894,-94.78556,37.36588,-87.47153,604.3,26173.0,0.83465,2.12815,1312.28,9,6,3,1,True,False,False
30.50134,-92.65374,28.56624,-116.70249,1707.6,26078.0,0.79468,2.0651,3535.13,9,6,3,1,False,False,True
39.41104,-91.1245,35.37376,-77.47605,938.1,36599.0,0.82162,2.33349,2159.99,9,6,3,1,False,False,True
32.54628,-92.31888,31.88294,-98.58097,444.4,15738.0,0.80069,2.2525,1007.21,9,6,3,1,True,False,False
33.28832,-116.67935,39.55328,-72.18051,2933.7,36251.0,0.83808,2.00785,5895.32,9,6,3,1,False,False,True
39.6218,-88.48008,39.71695,-78.12481,653.9,32090.0,0.80909,2.11131,1375.54,9,6,3,1,True,False,False
28.75668,-115.87725,36.99152,-84.99876,2217.9,32609.0,0.8206,1.85439,4078.6047660818717,9,6,3,1,True,False,False
31.80442,-88.25195,29.50969,-98.40059,731.7,34936.0,0.81526,2.19944,1606.52,9,6,3,1,True,False,False
29.50969,-98.40059,39.6218,-88.48008,1091.1,33365.0,0.7985,1.98751,2156.76,9,6,3,1,True,False,False
39.6218,-88.48008,38.09122,-76.78906,755.4,19972.0,0.79458,2.12957,1607.8,9,6,3,1,False,True,False
39.41104,-91.1245,41.31561,-85.36206,399.3,35811.0,0.76899,2.22867,879.23,9,6,3,1,True,False,False
44.30296,-87.52871,39.54838,-118.64843,1903.0,38037.0,0.85848,1.9159,3696.98,9,6,3,1,False,True,False
37.36588,-87.47153,39.71695,-78.12481,604.0,22322.0,0.81517,2.01709,1221.65,9,6,3,1,True,False,False
34.6357,-83.28506,39.55328,-72.18051,840.3,34603.0,0.78881,2.02538,1670.68,9,6,3,1,True,False,False
35.56802,-89.52871,33.17137,-104.36789,1020.3,40501.0,0.79904,2.40129,2493.04,9,6,3,1,False,False,True
29.87534,-99.85456,33.17137,-104.36789,433.2,14152.0,0.84433,2.28494,1001.46,9,6,3,1,True,False,False
32.54628,-92.31888,40.00674,-73.7984,1362.6,28934.0,0.82677,2.0608,2768.33,9,6,3,1,False,True,False
33.17137,-104.36789,40.00674,-73.7984,2062.1,47500.0,0.81441,1.90982,3948.28,9,6,3,1,True,False,False
33.28832,-116.67935,35.1967,-121.69849,364.8,27978.0,0.81142,2.18911,799.58,9,6,3,1,True,False,False
35.39918,-109.59792,41.67681,-78.56704,2039.8,36973.0,0.82596,1.97302,4030.59,9,6,3,1,False,True,False
39.27463,-69.5,42.80915,-76.89973,547.9,25022.0,0.82937,2.01029,1098.18,9,6,3,1,True,False,False
32.53273,-92.19519,34.84933,-86.2894,437.9,32784.0,0.79317,2.66016,1158.69,9,6,3,1,False,False,True
35.98195,-82.78379,33.31075,-110.3123,1785.4,32873.0,0.83061,1.89399,3359.77,9,6,3,1,True,False,False
35.29479,-88.08915,38.09122,-76.78906,776.7,21615.0,0.81843,2.09657,1643.12,9,6,3,1,False,True,False
28.75668,-115.87725,32.54628,-92.31888,1661.2,32399.0,0.84453,2.26249,3729.06,9,6,3,1,False,False,True
39.54838,-118.64843,37.15706,-86.77499,1970.7,13955.0,0.80399,1.68683,3395.52,9,6,3,1,True,False,False
42.80915,-76.89973,38.52567,-88.85948,829.7,27194.0,0.83751,2.1798,1770.699172832981,9,6,3,1,False,False,True
35.56802,-89.52871,33.45894,-94.78556,414.2,39409.0,0.8282,2.72,1166.12,9,6,3,1,False,False,True
35.1967,-121.69849,29.50969,-98.40059,1657.2,34594.0,0.82853,1.98424,3297.59,9,6,3,1,True,False,False
37.15706,-86.77499,32.53273,-92.19519,524.8,23048.0,0.78981,2.32382,1215.34,9,6,3,1,False,True,False
41.67681,-78.56704,33.28832,-116.67935,2501.0,19446.0,0.83346,1.6971,4191.0,9,6,3,1,True,False,False
31.37602,-86.10743,30.71157,-94.7655,609.7,34980.0,0.78148,2.30819,1413.69,9,6,3,1,True,False,False
37.15706,-86.77499,29.50969,-98.40059,993.6,38170.0,0.87098,2.17836,2152.77,9,6,3,1,True,False,False
29.50969,-98.40059,29.39553,-99.6978,105.5,32135.0,0.81906,2.72,343.33,9,6,3,1,False,False,True
41.97663,-84.45902,41.70243,-89.85588,320.9,30234.0,0.85271,2.54032,820.83,9,6,3,1,False,False,True
28.61374,-95.89569,41.31561,-85.36206,1246.6,27363.0,0.81785,2.15734,2721.38,9,6,3,1,False,False,True
42.80915,-76.89973,39.22317,-72.9671,394.3,36513.0,0.82383,2.16024,858.77,9,6,3,1,True,False,False
28.56624,-116.70249,43.96975,-71.05842,3193.0,41418.0,0.80641,1.91625,6095.83,9,6,3,1,False,True,False
31.80442,-88.25195,42.80915,-76.89973,1177.4,33379.0,0.88367,1.96634,2285.94,9,6,3,1,True,False,False
31.37602,-86.10743,30.50134,-92.65374,439.0,22988.0,0.8213,2.48326,1089.0,9,6,3,1,False,False,True
34.15334,-79.74475,41.67681,-78.56704,602.2,27557.0,0.79394,1.97839,1203.48,9,6,3,1,True,False,False
33.22353,-115.24994,35.39918,-109.59792,433.9,10237.0,0.7856,2.1351,921.46,9,6,3,1,True,False,False
33.60973,-82.29994,28.75668,-115.87725,2357.4,40467.0,0.84277,2.02812,4839.21,9,6,3,1,False,True,False
30.92733,-113.23037,39.55328,-72.18051,2790.4,37119.0,0.83338,1.80201,5064.37,9,6,3,1,True,False,False
39.55328,-72.18051,31.80442,-88.25195,1223.8,38249.0,0.7239,2.30161,2760.21,9,6,3,1,False,False,True
41.31561,-85.36206,30.92733,-113.23037,1972.6,34507.0,0.87771,2.07916,4159.52,9,6,3,1,False,False,True
44.30296,-87.52871,35.29479,-88.08915,742.3,25840.0,0.78799,1.96008,1480.7,9,6,3,1,True,False,False
42.80915,-76.89973,31.88294,-98.58097,1634.4,28432.0,0.86318,2.13969,3547.97,9,6,3,1,False,False,True
39.71695,-78.12481,33.22353,-115.24994,2411.1,40524.0,0.80508,1.81951,4401.81,9,6,3,1,True,False,False
29.87534,-99.85456,38.16908,-72.74564,1976.4,31241.0,0.82469,1.92142,3708.8,9,6,3,1,True,False,False
42.80915,-76.89973,31.37602,-86.10743,1098.1,28598.0,0.80575,1.86916,2099.69,9,6,3,1,True,False,False
43.438,-86.29173,29.50969,-98.40059,1335.3,19646.0,0.83558,1.84811,2482.71,9,6,3,1,True,False,False
33.31075,-110.3123,36.99152,-84.99876,1696.3,36630.0,0.81554,1.95231,3321.61,9,6,3,1,True,False,False
30.50134,-92.65374,41.97663,-84.45902,1052.7,38607.0,0.82168,2.03345,2144.55,9,6,3,1,True,False,False
32.54628,-92.31888,41.31561,-85.36206,826.8,31218.0,0.81257,2.287,1894.1,9,6,3,1,False,False,True
35.29479,-88.08915,38.09122,-76.78906,755.5,34953.0,0.81513,2.27765,1717.44,9,6,3,1,False,False,True
30.50134,-92.65374,34.84933,-86.2894,565.1,40921.0,0.82282,2.19956,1262.04,9,6,3,1,True,False,False
35.29479,-88.08915,38.09122,-76.78906,770.7,24935.0,0.78042,2.18809,1674.09,9,6,3,1,False,False,True
36.99152,-84.99876,30.92733,-113.23037,1910.9,44184.0,0.8508,2.16534,4191.96,9,6,3,1,False,False,True
43.438,-86.29173,30.50134,-92.65374,1111.9,26504.0,0.8001,2.173,2461.67,9,6,3,1,False,False,True
35.98195,-82.78379,31.83025,-94.38343,866.1,43153.0,0.86999,2.4528,2129.99,9,6,3,1,False,False,True
39.41104,-91.1245,33.31075,-110.3123,1356.7,36850.0,0.85467,2.02149,2738.76,9,6,3,1,True,False,False
37.36588,-87.47153,39.71695,-78.12481,640.2,29780.0,0.83393,2.00369,1305.73,9,6,3,1,True,False,False
38.16908,-72.74564,40.00674,-73.7984,197.1,33856.0,0.82497,2.47452,491.43,9,6,3,1,True,False,False
38.09122,-76.78906,41.67681,-78.56704,337.4,34413.0,0.79179,2.57449,869.11,9,6,3,1,False,False,True
31.80442,-88.25195,29.50969,-98.40059,735.2,22368.0,0.8022,2.34291,1721.63,9,6,3,1,False,False,True
28.35765,-86.94782,30.92733,-113.23037,1869.6,29171.0,0.80334,2.13641,3966.54,9,6,3,1,False,False,True
34.15334,-79.74475,31.37602,-86.10743,512.5,13378.0,0.79412,2.32142,1171.48,9,6,3,1,False,True,False
34.27518,-92.06214,34.15334,-79.74475,811.7,39209.0,0.82056,2.36997,1922.81,9,6,3,1,False,True,False
43.96975,-71.05842,35.29479,-88.08915,1286.1,25196.0,0.8315,1.81565,2341.29,9,6,3,1,True,False,False
30.71157,-94.7655,35.03488,-113.18895,1270.0,24688.0,0.8047,2.15762,2751.76,9,6,3,1,False,False,True
35.1967,-121.69849,34.27518,-92.06214,1987.0,32242.0,0.84611,2.13928,4251.85,9,6,3,1,False,False,True
28.56624,-116.70249,31.80442,-88.25195,2008.8,15421.0,0.79575,2.08199,4103.62,9,6,3,1,False,False,True
29.87534,-99.85456,29.50969,-98.40059,129.8,21046.0,0.85101,2.72,352.04,9,6,3,1,True,False,False
28.35765,-86.94782,39.54838,-118.64843,2283.1,25149.0,0.76484,1.87895,4337.4,9,6,3,1,False,False,True
41.97663,-84.45902,34.6357,-83.28506,602.4,23998.0,0.82463,1.9684,1205.49,9,6,3,1,True,False,False
39.71695,-78.12481,31.37602,-86.10743,882.6,38355.0,0.83858,2.3152,2005.36,9,6,3,1,False,True,False
41.70243,-89.85588,31.98691,-84.48897,848.0,26403.0,0.80697,1.93015,1652.64,9,6,3,1,True,False,False
35.56802,-89.52871,33.28832,-116.67935,1812.4,27594.0,0.80241,1.87901,3379.91,9,6,3,1,True,False,False
31.88294,-98.58097,38.16908,-72.74564,1772.8,30944.0,0.79156,2.15972,3821.57,9,6,3,1,False,False,True
31.83025,-94.38343,37.36588,-87.47153,659.4,27467.0,0.83214,2.3694,1529.04,9,6,3,1,False,True,False
36.99152,-84.99876,30.71157,-94.7655,845.1,27197.0,0.7806,1.97706,1693.03,9,6,3,1,True,False,False
35.56802,-89.52871,33.07921,-119.79528,2004.0,24430.0,0.83621,1.82113,3646.69,9,6,3,1,True,False,False
28.75668,-115.87725,38.09122,-76.78906,2746.4,30766.0,0.8104,1.74425,4841.75,9,6,3,1,True,False,False
43.438,-86.29173,39.41104,-91.1245,463.0,39345.0,0.81621,2.42585,1130.84,9,6,3,1,False,True,False
35.29792,-87.18651,29.87534,-99.85456,982.4,42057.0,0.82449,2.40952,2359.22,9,6,3,1,False,False,True
33.45894,-94.78556,44.30296,-87.52871,1001.5,33204.0,0.773,2.04372,2047.67,9,6,3,1,True,False,False
31.37602,-86.10743,36.99152,-84.99876,475.3,23237.0,0.84831,2.1113,1014.08,9,6,3,1,True,False,False
39.22317,-72.9671,35.39918,-109.59792,2356.2,38049.0,0.84228,1.9871,4740.83,9,6,3,1,False,True,False
30.71157,-94.7655,41.97663,-84.45902,1154.5,27797.0,0.83369,2.09935,2396.78,9,6,3,1,False,True,False
39.27463,-69.5,40.00674,-73.7984,287.1,33419.0,0.81015,2.26294,646.25,9,6,3,1,True,False,False
33.28832,-116.67935,35.56802,-89.52871,1787.5,42162.0,0.83141,2.11675,1477.09,9,6,3,1,False,True,False
33.07921,-119.79528,28.56624,-116.70249,435.2,39437.0,0.79495,2.22301,971.37,9,6,3,1,True,False,False
41.97663,-84.45902,39.41104,-91.1245,491.9,26525.0,0.87134,2.35041,1157.04,9,6,3,1,False,False,True
31.88294,-98.58097,33.45794,-86.72789,820.1,37581.0,0.83408,2.50565,2065.89,9,6,3,1,False,False,True
29.39553,-99.6978,39.22317,-72.9671,1906.2,41850.0,0.78649,1.95592,3716.51,9,6,3,1,True,False,False
38.87577,-77.05086,28.61374,-95.89569,1518.5,33750.0,0.77456,1.88826,2890.69,9,6,3,1,True,False,False
35.29479,-88.08915,30.50134,-92.65374,504.8,27575.0,0.80873,2.24081,1114.15,9,6,3,1,True,False,False
35.37376,-77.47605,34.84933,-86.2894,584.7,31706.0,0.79241,2.52428,1465.64,9,6,3,1,False,False,True
35.29792,-87.18651,39.27463,-69.5,1192.8,21653.0,0.83771,1.90853,2266.5,9,6,3,1,True,False,False
35.37376,-77.47605,37.15706,-86.77499,650.4,35087.0,0.82506,2.29348,1482.34,9,6,3,1,False,True,False
39.41104,-91.1245,43.61923,-84.04517,564.0,19323.0,0.84567,2.12716,1209.0,9,6,3,1,False,True,False
29.87534,-99.85456,39.55328,-72.18051,1950.4,24581.0,0.84895,1.88204,3641.16,9,6,3,1,True,False,False
35.29792,-87.18651,37.15706,-86.77499,171.0,39745.0,0.83511,2.72,499.9,9,6,3,1,False,True,False
37.15706,-86.77499,39.41104,-91.1245,346.4,40343.0,0.84218,2.41022,198.16,9,6,3,1,True,False,False
34.84933,-86.2894,34.15334,-79.74475,460.9,32811.0,0.84396,2.43372,1136.33,9,6,3,1,False,True,False
34.27518,-92.06214,39.6218,-88.48008,502.3,28125.0,0.8118,2.41041,1211.34,9,6,3,1,False,True,False
35.03488,-113.18895,35.37376,-77.47605,2311.2,28228.0,0.84478,1.76611,4067.4,9,6,3,1,True,False,False
39.6218,-88.48008,41.67681,-78.56704,641.7,41226.0,0.83845,2.10346,1334.81,9,6,3,1,True,False,False
37.36588,-87.47153,39.27463,-69.5,1156.2,25556.0,0.81078,2.02858,2365.18,9,6,3,1,False,True,False
34.15334,-79.74475,34.6357,-83.28506,264.9,22703.0,0.80634,2.4719,664.79,9,6,3,1,False,True,False
30.50134,-92.65374,43.96975,-71.05842,1808.8,42696.0,0.8136,1.92769,3399.59,9,6,3,1,True,False,False
41.31561,-85.36206,39.41104,-91.1245,405.6,31006.0,0.80517,2.2427,905.5,9,6,3,1,True,False,False
43.96975,-71.05842,44.30296,-87.52871,955.8,38779.0,0.78797,2.21084,2122.6,9,6,3,1,False,False,True
44.30296,-87.52871,33.07921,-119.79528,2182.4,26360.0,0.80369,1.79285,3813.01,9,6,3,1,True,False,False
28.75668,-115.87725,34.27518,-92.06214,1706.5,19750.0,0.85334,1.84803,3183.5,9,6,3,1,True,False,False
32.54628,-92.31888,38.09122,-76.78906,1134.7,15298.0,0.82468,1.87202,2124.08,9,6,3,1,True,False,False
30.50134,-92.65374,35.29792,-87.18651,552.4,17878.0,0.80341,2.28316,1258.26,9,0,3,0,False,True,False
39.41104,-91.1245,38.09122,-76.78906,910.7,29963.0,0.81327,2.02962,1832.43,9,0,3,0,True,False,False
31.88294,-98.58097,34.15334,-79.74475,1311.4,41618.0,0.82364,2.03919,2684.71,9,0,3,0,True,False,False
39.41104,-91.1245,42.80915,-76.89973,951.0,22745.0,0.82979,1.87666,1779.91,9,0,3,0,True,False,False
43.438,-86.29173,39.55328,-72.18051,904.2,25709.0,0.85228,1.81248,1643.21,9,0,3,0,True,False,False
35.56802,-89.52871,41.97663,-84.45902,608.0,39089.0,0.79693,2.16569,1308.17,9,0,3,0,True,False,False
33.17137,-104.36789,28.75668,-115.87725,877.3,35081.0,0.82073,2.08202,1834.7,9,0,3,0,True,False,False
31.80442,-88.25195,36.99152,-84.99876,488.8,27430.0,0.82757,2.30613,1106.89,9,0,3,0,True,False,False
33.28832,-116.67935,34.15334,-79.74475,2429.3,32104.0,0.8461,1.76072,4308.44,9,0,3,0,True,False,False
38.52567,-88.85948,35.37376,-77.47605,785.0,40640.0,0.83199,2.1303,1659.41,9,0,3,0,True,False,False
33.28832,-116.67935,33.31075,-110.3123,453.1,32502.0,0.83287,2.25413,1010.14,9,0,3,0,True,False,False
31.88294,-98.58097,35.29792,-87.18651,842.0,33749.0,0.84003,2.43702,2052.54,9,0,3,0,False,False,True
35.56802,-89.52871,38.52567,-88.85948,249.4,22504.0,0.83084,2.66604,664.46,9,0,3,0,False,True,False
41.31561,-85.36206,28.75668,-115.87725,2202.4,41773.0,0.81097,1.98593,4409.01,9,0,3,0,False,True,False
39.71695,-78.12481,41.31561,-85.36206,481.9,32242.0,0.80781,2.39706,1144.42,9,0,3,0,False,False,True
41.97663,-84.45902,31.37602,-86.10743,886.7,31911.0,0.8631,2.30176,2062.26,9,0,3,0,False,False,True
38.09122,-76.78906,33.45894,-94.78556,1253.4,35527.0,0.8296896273291925,2.21887,2791.08,9,0,3,0,False,False,True
33.45894,-94.78556,37.15706,-86.77499,650.0,25497.0,0.80539,2.1365,1374.41,9,0,3,0,True,False,False
30.50134,-92.65374,43.96975,-71.05842,1780.1,32945.0,0.84469,2.08614,3729.88,9,0,3,0,False,False,True
30.71157,-94.7655,39.41104,-91.1245,759.6,31084.0,0.85658,2.10837,1611.62,9,0,3,0,True,False,False
43.96975,-71.05842,39.54838,-118.64843,2823.6,46964.0,0.80178,1.70261,4852.21,9,0,3,0,True,False,False
42.80915,-76.89973,39.41104,-91.1245,908.2,18902.0,0.81373,1.88036,1714.23,9,0,3,0,True,False,False
31.98691,-84.48897,44.30296,-87.52871,1004.1,34274.0,0.82368,1.96762,1990.99,9,0,3,0,True,False,False
33.17137,-104.36789,33.28832,-116.67935,846.5,31898.0,0.83371,2.10336,1764.95,9,0,3,0,True,False,False
40.00674,-73.7984,41.97663,-84.45902,678.8,31483.0,0.79245,1.95502,1322.52,9,0,3,0,True,False,False
28.56624,-116.70249,31.37602,-86.10743,2151.2,38592.0,0.81617,1.99169,4247.79,9,0,3,0,True,False,False
28.35765,-86.94782,35.56802,-89.52871,592.0,38310.0,0.79596,2.27713,1340.5,9,0,3,0,True,False,False
30.92733,-113.23037,39.55328,-72.18051,2775.9,38208.0,0.86162,2.03364,5620.89,9,0,3,0,False,False,True
31.37602,-86.10743,31.88294,-98.58097,867.0,12275.0,0.83403,1.9665,1717.38,9,0,3,0,True,False,False
35.1967,-121.69849,31.88294,-98.58097,1537.8,42748.0,0.80653,2.22362,3365.65,9,0,3,0,False,True,False
33.07921,-119.79528,35.1967,-121.69849,224.7,28104.0,0.86597,2.46727,556.94,9,0,3,0,True,False,False
31.37602,-86.10743,37.36588,-87.47153,497.8,21405.0,0.82744,2.13166,1058.37,9,0,3,0,True,False,False
30.92733,-113.23037,34.84933,-86.2894,1911.7,36881.0,0.8282,2.07585,3903.03,9,0,3,0,False,True,False
31.98691,-84.48897,43.61923,-84.04517,935.5,16575.0,0.84177,2.1474,2014.63,9,0,3,0,False,False,True
37.15706,-86.77499,39.22317,-72.9671,883.1,40275.0,0.85723,2.26314,1999.43,9,0,3,0,False,True,False
38.09122,-76.78906,33.45794,-86.72789,750.9,36042.0,0.79502,2.42027,1801.21,9,0,3,0,False,False,True
35.37376,-77.47605,33.31075,-110.3123,2168.3,22134.0,0.85411,2.04468,4431.09,9,0,3,0,False,False,True
29.50969,-98.40059,37.37287,-69.5,2032.1,28719.0,0.87692,1.8792,3905.77,9,0,3,0,True,False,False
35.56802,-89.52871,31.80442,-88.25195,335.5,33773.0,0.84229,2.39402,809.6,9,0,3,0,True,False,False
34.15334,-79.74475,30.50134,-92.65374,924.9,33442.0,0.81144,1.99007,1872.88,9,0,3,0,True,False,False
35.98195,-82.78379,35.29792,-87.18651,289.2,44830.0,0.85579,2.48479,2021.98,9,0,3,0,True,False,False
38.09122,-76.78906,28.56624,-116.70249,2785.9,27632.0,0.83894,1.70099,4791.87,9,0,3,0,True,False,False
33.22353,-115.24994,39.87206,-85.62931,2030.6,30646.0,0.87265,2.04273,4200.31,9,0,3,0,False,False,True
41.70243,-89.85588,33.60973,-82.29994,821.4,34909.0,0.81999,2.04335,1667.08,9,0,3,0,True,False,False
28.61374,-95.89569,43.438,-86.29173,1366.2,30512.0,0.8115,2.1305,2948.72,9,0,3,0,False,False,True
36.99152,-84.99876,31.88294,-98.58097,963.1,27930.0,0.86596,2.11408,2027.06,9,0,3,0,True,False,False
29.50969,-98.40059,31.98691,-84.48897,992.9,33357.0,0.81746,2.34797,2292.08,9,0,3,0,False,True,False
31.80442,-88.25195,34.15334,-79.74475,607.4,23842.0,0.8455,2.27418,1387.72,9,0,3,0,False,True,False
39.22317,-72.9671,34.6357,-83.28506,742.8,32786.0,0.80527,2.32636,1751.27,9,0,3,0,False,False,True
38.38204,-89.88819,35.39918,-109.59792,1272.8,31242.0,0.84858,2.23162,2850.46,9,0,3,0,False,False,True
34.6357,-83.28506,34.84933,-86.2894,223.9,33526.0,0.83502,2.55419,573.2,9,0,3,0,True,False,False
41.67681,-78.56704,37.15706,-86.77499,662.5,30880.0,0.8326,2.07333,1357.84,9,0,3,0,True,False,False
